,time_stamp,congestion_rate,week
156,2023-03-08 10:00:00,0.23118279569892472,0
157,2023-03-08 11:00:00,0.22580645161290322,0
158,2023-03-08 12:00:00,0.25268817204301075,0
159,2023-03-08 13:00:00,0.25268817204301075,0
160,2023-03-08 14:00:00,0.25268817204301075,0
161,2023-03-08 15:00:00,0.25806451612903225,0
162,2023-03-08 16:00:00,0.26344086021505375,0
163,2023-03-08 17:00:00,0.3387096774193548,0
164,2023-03-08 18:00:00,0.41397849462365593,0
165,2023-03-08 19:00:00,0.5698924731182796,0
166,2023-03-08 20:00:00,0.7688172043010753,0
167,2023-03-08 21:00:00,0.8118279569892473,0
168,2023-03-08 22:00:00,0.7258064516129032,0
169,2023-03-08 23:00:00,0.7903225806451613,0
170,2023-03-09 00:00:00,0.8440860215053764,0
171,2023-03-09 01:00:00,0.8172043010752689,0
172,2023-03-09 02:00:00,0.7741935483870968,0
173,2023-03-09 03:00:00,0.7150537634408602,0
174,2023-03-09 04:00:00,0.5591397849462365,0
175,2023-03-09 05:00:00,0.44086021505376344,0
176,2023-03-09 06:00:00,0.44086021505376344,0
177,2023-03-09 07:00:00,0.3924731182795699,0
178,2023-03-09 08:00:00,0.3709677419354839,0
179,2023-03-09 09:00:00,0.34946236559139787,0
180,2023-03-09 10:00:00,0.34946236559139787,0
181,2023-03-09 11:00:00,0.3387096774193548,0
182,2023-03-09 12:00:00,0.3387096774193548,0
183,2023-03-09 13:00:00,0.3387096774193548,0
184,2023-03-09 14:00:00,0.3387096774193548,0
185,2023-03-09 15:00:00,0.3387096774193548,0
186,2023-03-09 16:00:00,0.34946236559139787,0
187,2023-03-09 17:00:00,0.41935483870967744,0
188,2023-03-09 18:00:00,0.489247311827957,0
189,2023-03-09 19:00:00,0.6666666666666666,0
190,2023-03-09 20:00:00,0.8279569892473119,0
191,2023-03-09 21:00:00,0.8387096774193549,0
192,2023-03-09 22:00:00,0.7204301075268817,0
193,2023-03-09 23:00:00,0.7526881720430108,0
194,2023-03-10 00:00:00,0.8064516129032258,0
195,2023-03-10 01:00:00,0.7849462365591398,0
196,2023-03-10 02:00:00,0.7365591397849462,0
197,2023-03-10 03:00:00,0.6827956989247311,0
198,2023-03-10 04:00:00,0.5,0
199,2023-03-10 05:00:00,0.3763440860215054,0
200,2023-03-10 06:00:00,0.3548387096774194,0
201,2023-03-10 07:00:00,0.3387096774193548,0
202,2023-03-10 08:00:00,0.3333333333333333,0
203,2023-03-10 09:00:00,0.3279569892473118,0
204,2023-03-10 10:00:00,0.3225806451612903,1
205,2023-03-10 11:00:00,0.3225806451612903,1
206,2023-03-10 12:00:00,0.3279569892473118,1
207,2023-03-10 13:00:00,0.3279569892473118,1
208,2023-03-10 14:00:00,0.3279569892473118,1
209,2023-03-10 15:00:00,0.3279569892473118,1
210,2023-03-10 16:00:00,0.3279569892473118,1
211,2023-03-10 17:00:00,0.3279569892473118,1
212,2023-03-10 18:00:00,0.3333333333333333,1
213,2023-03-10 19:00:00,0.3333333333333333,1
214,2023-03-10 20:00:00,0.3333333333333333,1
215,2023-03-10 21:00:00,0.3333333333333333,1
216,2023-03-10 22:00:00,0.3333333333333333,1
217,2023-03-10 23:00:00,0.3333333333333333,1
218,2023-03-11 00:00:00,0.3333333333333333,1
219,2023-03-11 01:00:00,0.3333333333333333,1
220,2023-03-11 02:00:00,0.3333333333333333,1
221,2023-03-11 03:00:00,0.3333333333333333,1
222,2023-03-11 04:00:00,0.3333333333333333,1
223,2023-03-11 05:00:00,0.3333333333333333,1
224,2023-03-11 06:00:00,0.3333333333333333,1
225,2023-03-11 07:00:00,0.3333333333333333,1
226,2023-03-11 08:00:00,0.3333333333333333,1
227,2023-03-11 09:00:00,0.3333333333333333,1
228,2023-03-11 10:00:00,0.3333333333333333,1
229,2023-03-11 11:00:00,0.3333333333333333,1
230,2023-03-11 12:00:00,0.3333333333333333,1
231,2023-03-11 13:00:00,0.3333333333333333,1
232,2023-03-11 14:00:00,0.3333333333333333,1
233,2023-03-11 15:00:00,0.3333333333333333,1
234,2023-03-11 16:00:00,0.3333333333333333,1
235,2023-03-11 17:00:00,0.3333333333333333,1
236,2023-03-11 18:00:00,0.3333333333333333,1
237,2023-03-11 19:00:00,0.3333333333333333,1
238,2023-03-11 20:00:00,0.3333333333333333,1
239,2023-03-11 21:00:00,0.3333333333333333,1
240,2023-03-11 22:00:00,0.3333333333333333,1
241,2023-03-11 23:00:00,0.3333333333333333,1
242,2023-03-12 00:00:00,0.3333333333333333,1
243,2023-03-12 01:00:00,0.3333333333333333,1
244,2023-03-12 02:00:00,0.3333333333333333,1
245,2023-03-12 03:00:00,0.3333333333333333,1
246,2023-03-12 04:00:00,0.3333333333333333,1
247,2023-03-12 05:00:00,0.3333333333333333,1
248,2023-03-12 06:00:00,0.3333333333333333,1
249,2023-03-12 07:00:00,0.3333333333333333,1
250,2023-03-12 08:00:00,0.3333333333333333,1
251,2023-03-12 09:00:00,0.3333333333333333,1
252,2023-03-12 10:00:00,0.3333333333333333,0
253,2023-03-12 11:00:00,0.3333333333333333,0
254,2023-03-12 12:00:00,0.3333333333333333,0
255,2023-03-12 13:00:00,0.3333333333333333,0
256,2023-03-12 14:00:00,0.3333333333333333,0
257,2023-03-12 15:00:00,0.3333333333333333,0
258,2023-03-12 16:00:00,0.3333333333333333,0
259,2023-03-12 17:00:00,0.3333333333333333,0
260,2023-03-12 18:00:00,0.3333333333333333,0
261,2023-03-12 19:00:00,0.3333333333333333,0
262,2023-03-12 20:00:00,0.3333333333333333,0
263,2023-03-12 21:00:00,0.8387096774193549,0
264,2023-03-12 22:00:00,0.7903225806451613,0
265,2023-03-12 23:00:00,0.7903225806451613,0
266,2023-03-13 00:00:00,0.7903225806451613,0
267,2023-03-13 01:00:00,0.7903225806451613,0
268,2023-03-13 02:00:00,0.7903225806451613,0
269,2023-03-13 03:00:00,0.7903225806451613,0
270,2023-03-13 04:00:00,0.7903225806451613,0
271,2023-03-13 05:00:00,0.7903225806451613,0
272,2023-03-13 06:00:00,0.7903225806451613,0
273,2023-03-13 07:00:00,0.3548387096774194,0
274,2023-03-13 08:00:00,0.27956989247311825,0
275,2023-03-13 09:00:00,0.26344086021505375,0
276,2023-03-13 10:00:00,0.25268817204301075,0
277,2023-03-13 11:00:00,0.25806451612903225,0
278,2023-03-13 12:00:00,0.25806451612903225,0
279,2023-03-13 13:00:00,0.25806451612903225,0
280,2023-03-13 14:00:00,0.25806451612903225,0
281,2023-03-13 15:00:00,0.26881720430107525,0
282,2023-03-13 16:00:00,0.2903225806451613,0
283,2023-03-13 17:00:00,0.3172043010752688,0
284,2023-03-13 18:00:00,0.3709677419354839,0
285,2023-03-13 19:00:00,0.7096774193548387,0
286,2023-03-13 20:00:00,0.8064516129032258,0
287,2023-03-13 21:00:00,0.7849462365591398,0
288,2023-03-13 22:00:00,0.7258064516129032,0
289,2023-03-13 23:00:00,0.8010752688172043,0
290,2023-03-14 00:00:00,0.8010752688172043,0
291,2023-03-14 01:00:00,0.7849462365591398,0
292,2023-03-14 02:00:00,0.7311827956989247,0
293,2023-03-14 03:00:00,0.6827956989247311,0
294,2023-03-14 04:00:00,0.44086021505376344,0
295,2023-03-14 05:00:00,0.3387096774193548,0
296,2023-03-14 06:00:00,0.3010752688172043,0
297,2023-03-14 07:00:00,0.25806451612903225,0
298,2023-03-14 08:00:00,0.23655913978494625,0
299,2023-03-14 09:00:00,0.23118279569892472,0
300,2023-03-14 10:00:00,0.21505376344086022,0
301,2023-03-14 11:00:00,0.20430107526881722,0
302,2023-03-14 12:00:00,0.20430107526881722,0
303,2023-03-14 13:00:00,0.20967741935483872,0
304,2023-03-14 14:00:00,0.20967741935483872,0
305,2023-03-14 15:00:00,0.20430107526881722,0
306,2023-03-14 16:00:00,0.23655913978494625,0
307,2023-03-14 17:00:00,0.2903225806451613,0
308,2023-03-14 18:00:00,0.3548387096774194,0
309,2023-03-14 19:00:00,0.6612903225806451,0
310,2023-03-14 20:00:00,0.8010752688172043,0
311,2023-03-14 21:00:00,0.8064516129032258,0
312,2023-03-14 22:00:00,0.7580645161290323,0
313,2023-03-14 23:00:00,0.7795698924731183,0
314,2023-03-15 00:00:00,0.7903225806451613,0
315,2023-03-15 01:00:00,0.7741935483870968,0
316,2023-03-15 02:00:00,0.7365591397849462,0
317,2023-03-15 03:00:00,0.6612903225806451,0
318,2023-03-15 04:00:00,0.4731182795698925,0
319,2023-03-15 05:00:00,0.44086021505376344,0
320,2023-03-15 06:00:00,0.4032258064516129,0
321,2023-03-15 07:00:00,0.3924731182795699,0
322,2023-03-15 08:00:00,0.20430107526881722,0
323,2023-03-15 09:00:00,0.17204301075268819,0
324,2023-03-15 10:00:00,0.17204301075268819,0
325,2023-03-15 11:00:00,0.1827956989247312,0
326,2023-03-15 12:00:00,0.1827956989247312,0
327,2023-03-15 13:00:00,0.1827956989247312,0
328,2023-03-15 14:00:00,0.1881720430107527,0
329,2023-03-15 15:00:00,0.1827956989247312,0
330,2023-03-15 16:00:00,0.21505376344086022,0
331,2023-03-15 17:00:00,0.27419354838709675,0
332,2023-03-15 18:00:00,0.3602150537634409,0
333,2023-03-15 19:00:00,0.6451612903225806,0
334,2023-03-15 20:00:00,0.7526881720430108,0
335,2023-03-15 21:00:00,0.7473118279569892,0
336,2023-03-15 22:00:00,0.6774193548387096,0
337,2023-03-15 23:00:00,0.7526881720430108,0
338,2023-03-16 00:00:00,0.7580645161290323,0
339,2023-03-16 01:00:00,0.7419354838709677,0
340,2023-03-16 02:00:00,0.6935483870967742,0
341,2023-03-16 03:00:00,0.6129032258064516,0
342,2023-03-16 04:00:00,0.43010752688172044,0
343,2023-03-16 05:00:00,0.40860215053763443,0
344,2023-03-16 06:00:00,0.3333333333333333,0
345,2023-03-16 07:00:00,0.3118279569892473,0
346,2023-03-16 08:00:00,0.3010752688172043,0
347,2023-03-16 09:00:00,0.3010752688172043,0
348,2023-03-16 10:00:00,0.2956989247311828,0
349,2023-03-16 11:00:00,0.3010752688172043,0
350,2023-03-16 12:00:00,0.3064516129032258,0
351,2023-03-16 13:00:00,0.3118279569892473,0
352,2023-03-16 14:00:00,0.3118279569892473,0
353,2023-03-16 15:00:00,0.3064516129032258,0
354,2023-03-16 16:00:00,0.3387096774193548,0
